M z y MLa eta f0
2.51171875 0.0181201171875 0.28720703125 1.89736328125 0.15533203125 0.02166865234375
2.11171875 0.0256201171875 0.33720703124999996 2.2473632812499997 0.24533203125 0.00921865234375
2.16171875 0.0190576171875 0.28095703125 2.1161132812499996 0.12158203125 0.01077490234375
2.56171875 0.0265576171875 0.33095703125 1.76611328125 0.21158203125 0.023224902343750003
2.76171875 0.015307617187499999 0.25595703125 2.29111328125 0.25658203125 0.01699990234375
2.36171875 0.0228076171875 0.30595703125 1.9411132812499998 0.16658203124999998 0.0045499023437500005
2.26171875 0.0171826171875 0.34345703125 1.85361328125 0.18908203125 0.007662402343750001
2.66171875 0.0246826171875 0.29345703125 2.20361328125 0.27908203125 0.020112402343750002
2.4617187499999997 0.0209326171875 0.31845703124999997 1.67861328125 0.23408203125 0.01388740234375
2.06171875 0.0284326171875 0.26845703125 2.0286132812499997 0.14408203125 0.0014374023437500002
2.08671875 0.0214013671875 0.32783203125 1.87548828125 0.27345703125 0.01933427734375
2.4867187499999996 0.0289013671875 0.27783203125 2.2254882812499996 0.18345703125 0.006884277343750001
2.68671875 0.0176513671875 0.30283203124999997 1.70048828125 0.13845703125 0.0006592773437500001
2.28671875 0.0251513671875 0.25283203125 2.05048828125 0.22845703125 0.01310927734375
2.38671875 0.0157763671875 0.29033203125 1.96298828125 0.25095703125 0.022446777343750002
2.78671875 0.0232763671875 0.34033203125 1.61298828125 0.16095703125 0.00999677734375
2.5867187499999997 0.019526367187499998 0.26533203125 2.1379882812499997 0.20595703124999998 0.0037717773437500003
2.18671875 0.027026367187499997 0.31533203125 1.78798828125 0.29595703125 0.01622177734375
2.13671875 0.0185888671875 0.27158203125 1.65673828125 0.17220703125 0.01466552734375
2.53671875 0.0260888671875 0.32158203124999996 2.00673828125 0.26220703125 0.00221552734375
2.7367187499999996 0.0223388671875 0.29658203125 1.83173828125 0.21720703125 0.00844052734375
2.3367187499999997 0.0298388671875 0.34658203125 2.18173828125 0.12720703125 0.02089052734375
2.23671875 0.0204638671875 0.30908203125 2.26923828125 0.14970703124999998 0.017778027343750002
2.63671875 0.027963867187499998 0.25908203125 1.91923828125 0.23970703124999998 0.005328027343750001
2.43671875 0.0167138671875 0.33408203124999997 2.09423828125 0.28470703124999996 0.011553027343750001
2.03671875 0.0242138671875 0.28408203125 1.74423828125 0.19470703125 0.02400302734375
2.04921875 0.0197607421875 0.25439453125 1.77705078125 0.24814453125 0.02050146484375
2.44921875 0.0272607421875 0.30439453125 2.12705078125 0.15814453125 0.00805146484375
2.6492187499999997 0.0160107421875 0.27939453125 1.60205078125 0.20314453124999998 0.0018264648437500003
2.24921875 0.0235107421875 0.32939453124999996 1.95205078125 0.29314453124999995 0.014276464843750001
2.34921875 0.017885742187499998 0.31689453125 2.03955078125 0.27064453125 0.02361396484375
2.74921875 0.025385742187499998 0.26689453125 1.6895507812500001 0.18064453125 0.01116396484375
2.5492187499999996 0.0216357421875 0.34189453124999997 2.21455078125 0.13564453125 0.004938964843750001
2.14921875 0.0291357421875 0.29189453125 1.86455078125 0.22564453125 0.01738896484375
2.19921875 0.015073242187499999 0.34814453125 1.73330078125 0.14689453125 0.012720214843750001
2.59921875 0.0225732421875 0.29814453125 2.0833007812499997 0.23689453124999998 0.00027021484375
2.7992187499999996 0.0188232421875 0.32314453125 1.90830078125 0.28189453124999997 0.0064952148437500004
2.3992187499999997 0.0263232421875 0.27314453125 2.25830078125 0.19189453125 0.018945214843750002
2.29921875 0.0206982421875 0.28564453125 2.1708007812499996 0.16939453124999998 0.01583271484375
2.69921875 0.0281982421875 0.33564453125 1.82080078125 0.25939453125 0.00338271484375
2.49921875 0.0169482421875 0.26064453125 1.9958007812499998 0.21439453125 0.00960771484375
2.09921875 0.024448242187499997 0.31064453124999997 1.6458007812500002 0.12439453125 0.02205771484375
2.07421875 0.0174169921875 0.29501953124999997 2.23642578125 0.29876953125 0.004160839843750001
2.47421875 0.0249169921875 0.34501953124999996 1.88642578125 0.20876953124999997 0.01661083984375
2.6742187499999996 0.021166992187499997 0.27001953125 2.06142578125 0.16376953125 0.02283583984375
2.27421875 0.028666992187499997 0.32001953125 1.71142578125 0.25376953125 0.01038583984375
2.37421875 0.0192919921875 0.33251953125 1.62392578125 0.23126953125 0.0010483398437500001
2.7742187499999997 0.0267919921875 0.28251953125 1.97392578125 0.14126953125 0.01349833984375
2.57421875 0.0155419921875 0.30751953125 1.79892578125 0.18626953125 0.01972333984375
2.17421875 0.0230419921875 0.25751953125 2.14892578125 0.27626953125 0.007273339843750001
2.12421875 0.022104492187499998 0.30126953125 2.01767578125 0.19751953125 0.01194208984375
2.5242187499999997 0.029604492187499998 0.25126953125 1.66767578125 0.28751953124999996 0.024392089843750003
2.72421875 0.018354492187499998 0.32626953124999997 2.1926757812499997 0.24251953124999998 0.01816708984375
2.32421875 0.0258544921875 0.27626953125 1.84267578125 0.15251953125 0.005717089843750001
2.22421875 0.0164794921875 0.26376953125 1.93017578125 0.13001953125 0.008829589843750001
2.62421875 0.0239794921875 0.31376953124999996 2.2801757812499996 0.22001953125 0.021279589843750002
2.42421875 0.0202294921875 0.28876953125 1.75517578125 0.26501953125 0.01505458984375
2.02421875 0.0277294921875 0.33876953125 2.10517578125 0.17501953125 0.00260458984375
2.01796875 0.0217529296875 0.29267578125 1.6731445312500002 0.15673828125 0.00785693359375
2.41796875 0.0292529296875 0.34267578125 2.02314453125 0.24673828125 0.02030693359375
2.6179687499999997 0.0180029296875 0.26767578125 1.84814453125 0.29173828125 0.01408193359375
2.21796875 0.0255029296875 0.31767578124999996 2.1981445312499996 0.20173828124999998 0.0016319335937500002
2.31796875 0.0161279296875 0.33017578124999997 2.28564453125 0.17923828125 0.01096943359375
2.71796875 0.0236279296875 0.28017578125 1.93564453125 0.26923828125 0.02341943359375
2.5179687499999996 0.0198779296875 0.30517578125 2.1106445312499997 0.22423828125 0.01719443359375
2.11796875 0.027377929687499997 0.25517578125 1.76064453125 0.13423828125 0.004744433593750001
2.16796875 0.017065429687499998 0.31142578125 1.89189453125 0.23548828125 0.00318818359375
2.56796875 0.0245654296875 0.26142578125 2.24189453125 0.14548828125 0.01563818359375
2.7679687499999996 0.020815429687499998 0.33642578125 1.7168945312500001 0.19048828125 0.021863183593750002
2.3679687499999997 0.028315429687499998 0.28642578125 2.06689453125 0.28048828125 0.009413183593750001
2.26796875 0.0189404296875 0.27392578125 1.9793945312499999 0.25798828124999995 0.006300683593750001
2.66796875 0.0264404296875 0.32392578125 1.62939453125 0.16798828124999998 0.01875068359375
2.46796875 0.0151904296875 0.29892578124999997 2.15439453125 0.12298828125 0.024975683593750003
2.06796875 0.0226904296875 0.34892578124999996 1.80439453125 0.21298828125 0.01252568359375
2.09296875 0.0156591796875 0.25830078125 2.08876953125 0.20736328124999998 0.01797255859375
2.4929687499999997 0.0231591796875 0.30830078125 1.73876953125 0.29736328125 0.005522558593750001
2.69296875 0.0194091796875 0.28330078125 2.26376953125 0.25236328124999996 0.01174755859375
2.29296875 0.0269091796875 0.33330078124999996 1.91376953125 0.16236328125 0.02419755859375
2.39296875 0.021284179687499998 0.32080078125 1.82626953125 0.13986328125 0.014860058593750001
2.79296875 0.0287841796875 0.27080078125 2.17626953125 0.22986328125 0.00241005859375
2.59296875 0.0175341796875 0.34580078124999997 1.65126953125 0.27486328125 0.00863505859375
2.19296875 0.025034179687499998 0.29580078125 2.00126953125 0.18486328125 0.02108505859375
2.14296875 0.0203466796875 0.33955078125 2.13251953125 0.28611328125 0.022641308593750003
2.54296875 0.0278466796875 0.28955078125 1.78251953125 0.19611328125 0.01019130859375
2.7429687499999997 0.0165966796875 0.31455078124999997 1.95751953125 0.15111328125 0.0039663085937500005
2.34296875 0.024096679687499997 0.26455078125 1.6075195312500001 0.24111328124999998 0.01641630859375
2.24296875 0.0184716796875 0.27705078125 1.69501953125 0.21861328124999999 0.019528808593750002
2.6429687499999996 0.0259716796875 0.32705078125 2.04501953125 0.12861328125 0.007078808593750001
2.44296875 0.0222216796875 0.25205078125 1.87001953125 0.17361328125 0.0008538085937500001
2.04296875 0.0297216796875 0.30205078125 2.2200195312499997 0.26361328125 0.01330380859375
2.03046875 0.0182373046875 0.33486328125 2.01220703125 0.13142578124999998 0.01602724609375
2.4304687499999997 0.025737304687499997 0.28486328125 1.6622070312500001 0.22142578125 0.00357724609375
2.63046875 0.0219873046875 0.30986328124999996 2.18720703125 0.26642578125 0.00980224609375
2.23046875 0.0294873046875 0.25986328125 1.83720703125 0.17642578125 0.02225224609375
2.33046875 0.0201123046875 0.29736328125 1.92470703125 0.19892578125 0.01291474609375
2.73046875 0.0276123046875 0.34736328125 2.2747070312499997 0.28892578125 0.00046474609375000004
2.53046875 0.0163623046875 0.27236328125 1.74970703125 0.24392578124999997 0.006689746093750001
2.13046875 0.0238623046875 0.32236328124999997 2.09970703125 0.15392578125 0.01913974609375
2.18046875 0.0210498046875 0.26611328125 2.23095703125 0.21017578125 0.023808496093750003
2.5804687499999996 0.0285498046875 0.31611328125 1.88095703125 0.12017578125 0.01135849609375
2.78046875 0.0172998046875 0.29111328124999997 2.0559570312499997 0.16517578125 0.00513349609375
2.38046875 0.0247998046875 0.34111328124999996 1.70595703125 0.25517578124999996 0.01758349609375
2.28046875 0.0154248046875 0.30361328125 1.6184570312500002 0.27767578125000003 0.020695996093750002
2.6804687499999997 0.0229248046875 0.25361328125 1.9684570312499998 0.18767578125 0.00824599609375
2.48046875 0.019174804687499998 0.32861328125 1.79345703125 0.14267578125 0.00202099609375
2.08046875 0.026674804687499998 0.27861328125 2.1434570312499996 0.23267578125 0.01447099609375
2.05546875 0.0196435546875 0.31298828125 1.77158203125 0.18205078125 0.00902412109375
2.45546875 0.027143554687499998 0.26298828125 2.12158203125 0.27205078125 0.02147412109375
2.65546875 0.0158935546875 0.33798828124999997 1.94658203125 0.22705078125 0.01524912109375
2.25546875 0.0233935546875 0.28798828125 2.29658203125 0.13705078125 0.00279912109375
2.35546875 0.0177685546875 0.25048828125 2.20908203125 0.15955078125 0.012136621093750001
2.75546875 0.0252685546875 0.30048828125 1.85908203125 0.24955078125 0.02458662109375
2.5554687499999997 0.0215185546875 0.27548828125 2.03408203125 0.29455078125 0.018361621093750002
2.15546875 0.029018554687499996 0.32548828124999996 1.68408203125 0.20455078124999998 0.0059116210937500005
2.10546875 0.0168310546875 0.28173828125 1.81533203125 0.26080078125 0.0012428710937500002
2.50546875 0.0243310546875 0.33173828125 2.1653320312499997 0.17080078124999998 0.01369287109375
2.7054687499999996 0.0205810546875 0.25673828125 1.64033203125 0.12580078125 0.01991787109375
2.30546875 0.0280810546875 0.30673828124999997 1.99033203125 0.21580078125 0.007467871093750001
2.20546875 0.022456054687499998 0.34423828125 2.07783203125 0.23830078124999998 0.00435537109375
2.60546875 0.029956054687499997 0.29423828125 1.72783203125 0.14830078124999999 0.01680537109375
2.40546875 0.0187060546875 0.31923828125 2.2528320312499996 0.19330078125 0.02303037109375
2.00546875 0.0262060546875 0.26923828125 1.90283203125 0.28330078125 0.01058037109375
2.00390625 0.0187353515625 0.28505859375 2.09833984375 0.24568359374999998 0.01364423828125
2.40390625 0.0262353515625 0.33505859374999997 1.74833984375 0.15568359375 0.00119423828125
2.6039062499999996 0.0224853515625 0.26005859375 2.2733398437499996 0.20068359375 0.007419238281250001
2.20390625 0.0299853515625 0.31005859375 1.92333984375 0.29068359374999997 0.01986923828125
2.30390625 0.0206103515625 0.34755859375 1.83583984375 0.26818359375 0.01675673828125
2.7039062499999997 0.028110351562499997 0.29755859375 2.1858398437499997 0.17818359374999998 0.004306738281250001
2.50390625 0.0168603515625 0.32255859374999996 1.66083984375 0.13318359375 0.01053173828125
2.10390625 0.0243603515625 0.27255859375 2.01083984375 0.22318359375 0.02298173828125
2.15390625 0.021547851562499998 0.31630859375 2.14208984375 0.14443359375 0.021425488281250002
2.55390625 0.029047851562499998 0.26630859375 1.79208984375 0.23443359375 0.008975488281250001
2.75390625 0.017797851562499998 0.34130859375 1.96708984375 0.27943359375 0.00275048828125
2.35390625 0.0252978515625 0.29130859375 1.61708984375 0.18943359375 0.01520048828125
2.25390625 0.0159228515625 0.25380859375 1.70458984375 0.16693359375 0.024537988281250003
2.65390625 0.0234228515625 0.30380859374999997 2.05458984375 0.25693359375 0.01208798828125
2.4539062499999997 0.0196728515625 0.27880859375 1.87958984375 0.21193359374999998 0.005862988281250001
2.05390625 0.0271728515625 0.32880859375 2.22958984375 0.12193359375 0.01831298828125
2.07890625 0.0192041015625 0.26318359375 1.6827148437500001 0.29630859374999996 0.01130986328125
2.4789062499999996 0.0267041015625 0.31318359375 2.03271484375 0.20630859375 0.02375986328125
2.67890625 0.0154541015625 0.28818359375 1.85771484375 0.16130859375 0.01753486328125
2.27890625 0.0229541015625 0.33818359374999996 2.20771484375 0.25130859375000003 0.005084863281250001
2.37890625 0.017329101562499998 0.30068359375 2.2952148437499997 0.22880859375 0.00819736328125
2.77890625 0.024829101562499997 0.25068359375 1.94521484375 0.13880859375 0.02064736328125
2.5789062499999997 0.0210791015625 0.32568359375 2.12021484375 0.18380859375 0.014422363281250001
2.17890625 0.0285791015625 0.27568359375 1.77021484375 0.27380859375 0.0019723632812500003
2.12890625 0.0163916015625 0.33193359375 1.90146484375 0.19505859375 0.00352861328125
2.52890625 0.0238916015625 0.28193359375 2.25146484375 0.28505859375 0.01597861328125
2.7289062499999996 0.0201416015625 0.30693359375 1.72646484375 0.24005859375 0.02220361328125
2.3289062499999997 0.0276416015625 0.25693359375 2.0764648437499997 0.15005859375 0.00975361328125
2.22890625 0.022016601562499998 0.29443359375 1.9889648437499998 0.12755859375 0.00041611328125000003
2.62890625 0.0295166015625 0.34443359375 1.6389648437500002 0.21755859374999997 0.012866113281250001
2.42890625 0.0182666015625 0.26943359375 2.1639648437499996 0.26255859375 0.019091113281250002
2.02890625 0.025766601562499998 0.31943359374999997 1.81396484375 0.17255859375 0.00664111328125
2.04140625 0.0222509765625 0.34287109374999997 1.75927734375 0.22599609375 0.01014267578125
2.44140625 0.029750976562499996 0.29287109375 2.1092773437499996 0.13599609375 0.022592675781250002
2.6414062499999997 0.0185009765625 0.31787109375 1.93427734375 0.18099609375 0.01636767578125
2.24140625 0.0260009765625 0.26787109375 2.28427734375 0.27099609375 0.00391767578125
2.34140625 0.0166259765625 0.28037109375 2.19677734375 0.29349609374999996 0.007030175781250001
2.74140625 0.0241259765625 0.33037109374999996 1.84677734375 0.20349609375 0.01948017578125
2.5414062499999996 0.0203759765625 0.25537109375 2.02177734375 0.15849609375 0.01325517578125
2.14140625 0.027875976562499998 0.30537109375 1.67177734375 0.24849609374999998 0.0008051757812500001
2.19140625 0.0175634765625 0.26162109375 1.80302734375 0.12474609375 0.005473925781250001
2.59140625 0.0250634765625 0.31162109374999997 2.15302734375 0.21474609374999998 0.017923925781250002
2.7914062499999996 0.0213134765625 0.28662109375 1.6280273437500001 0.25974609375 0.02414892578125
2.3914062499999997 0.0288134765625 0.33662109375 1.97802734375 0.16974609375 0.011698925781250001
2.29140625 0.0194384765625 0.32412109375 2.06552734375 0.19224609375 0.00236142578125
2.69140625 0.0269384765625 0.27412109375 1.71552734375 0.28224609375 0.01481142578125
2.49140625 0.015688476562499998 0.34912109375 2.2405273437499997 0.23724609375 0.02103642578125
2.09140625 0.023188476562499998 0.29912109375 1.89052734375 0.14724609375 0.00858642578125
2.06640625 0.015219726562499999 0.30849609375 1.9999023437499999 0.27662109375 0.015589550781250001
2.46640625 0.0227197265625 0.25849609375 1.64990234375 0.18662109375 0.00313955078125
2.6664062499999996 0.018969726562499997 0.33349609375 2.17490234375 0.14162109374999998 0.00936455078125
2.26640625 0.026469726562499997 0.28349609375 1.82490234375 0.23162109375 0.02181455078125
2.36640625 0.0208447265625 0.27099609375 1.91240234375 0.25412109375 0.01870205078125
2.7664062499999997 0.0283447265625 0.32099609375 2.26240234375 0.16412109375 0.006252050781250001
2.56640625 0.0170947265625 0.29599609374999997 1.7374023437500001 0.20912109375 0.01247705078125
2.16640625 0.0245947265625 0.34599609374999996 2.08740234375 0.29912109374999996 0.02492705078125
2.11640625 0.019907226562499998 0.28974609375 2.2186523437499996 0.17537109374999998 0.020258300781250002
2.5164062499999997 0.027407226562499998 0.33974609375 1.86865234375 0.26537109375 0.007808300781250001
2.71640625 0.016157226562499998 0.26474609375 2.04365234375 0.22037109375 0.0015833007812500002
2.31640625 0.0236572265625 0.31474609374999996 1.69365234375 0.13037109375 0.01403330078125
2.21640625 0.0180322265625 0.32724609374999997 1.60615234375 0.15287109375 0.023370800781250003
2.61640625 0.0255322265625 0.27724609375 1.95615234375 0.24287109375 0.01092080078125
2.41640625 0.0217822265625 0.30224609375 1.78115234375 0.28787109375 0.00469580078125
2.01640625 0.0292822265625 0.25224609375 2.1311523437499997 0.19787109375 0.01714580078125
2.02265625 0.020258789062499998 0.30458984375 1.86318359375 0.13458984375 0.02434345703125
2.4226562499999997 0.027758789062499997 0.25458984375 2.2131835937499997 0.22458984375 0.01189345703125
2.62265625 0.0165087890625 0.32958984375 1.68818359375 0.26958984375 0.005668457031250001
2.22265625 0.0240087890625 0.27958984375 2.03818359375 0.17958984374999998 0.01811845703125
2.32265625 0.0183837890625 0.26708984375 1.95068359375 0.20208984375 0.02123095703125
2.72265625 0.0258837890625 0.31708984375 1.6006835937500001 0.29208984375 0.00878095703125
2.52265625 0.0221337890625 0.29208984374999997 2.12568359375 0.24708984374999998 0.00255595703125
2.12265625 0.0296337890625 0.34208984374999996 1.77568359375 0.15708984374999999 0.015005957031250001
2.17265625 0.0155712890625 0.29833984375 1.64443359375 0.21333984374999998 0.01656220703125
2.5726562499999996 0.0230712890625 0.34833984375 1.99443359375 0.12333984375 0.0041122070312500005
2.77265625 0.0193212890625 0.27333984375 1.81943359375 0.16833984375 0.01033720703125
2.37265625 0.0268212890625 0.32333984374999997 2.16943359375 0.25833984374999996 0.022787207031250003
2.27265625 0.0211962890625 0.33583984375 2.25693359375 0.28083984375 0.01344970703125
2.6726562499999997 0.028696289062499998 0.28583984375 1.90693359375 0.19083984375 0.00099970703125
2.47265625 0.0174462890625 0.31083984374999996 2.08193359375 0.14583984375 0.007224707031250001
2.07265625 0.0249462890625 0.26083984375 1.73193359375 0.23583984375 0.019674707031250002
2.09765625 0.016977539062499998 0.34521484375 2.14755859375 0.18521484375 0.00022158203125000002
2.49765625 0.024477539062499998 0.29521484375 1.79755859375 0.27521484375 0.01267158203125
2.6976562499999996 0.0207275390625 0.32021484375 1.9725585937499999 0.23021484375 0.01889658203125
2.29765625 0.0282275390625 0.27021484375 1.62255859375 0.14021484374999998 0.006446582031250001
2.39765625 0.0188525390625 0.28271484375 1.7100585937500001 0.16271484375 0.00333408203125
2.7976562499999997 0.0263525390625 0.33271484375 2.06005859375 0.25271484375 0.01578408203125
2.59765625 0.0151025390625 0.25771484375 1.88505859375 0.29771484375 0.022009082031250002
2.19765625 0.0226025390625 0.30771484374999997 2.23505859375 0.20771484375 0.00955908203125
2.14765625 0.0216650390625 0.25146484375 2.1038085937499997 0.26396484374999996 0.00800283203125
2.5476562499999997 0.0291650390625 0.30146484375 1.75380859375 0.17396484375 0.02045283203125
2.74765625 0.0179150390625 0.27646484375 2.27880859375 0.12896484375 0.01422783203125
2.34765625 0.0254150390625 0.32646484374999996 1.92880859375 0.21896484374999997 0.0017778320312500002
2.24765625 0.0160400390625 0.31396484375 1.84130859375 0.24146484375 0.01111533203125
2.64765625 0.023540039062499997 0.26396484375 2.1913085937499996 0.15146484375 0.02356533203125
2.44765625 0.0197900390625 0.33896484374999997 1.6663085937500002 0.19646484375 0.01734033203125
2.04765625 0.0272900390625 0.28896484375 2.01630859375 0.28646484375 0.004890332031250001
2.03515625 0.0167431640625 0.27490234375 2.2459960937499996 0.15427734375 0.00216689453125
2.43515625 0.0242431640625 0.32490234375 1.89599609375 0.24427734375 0.01461689453125
2.6351562499999996 0.0204931640625 0.29990234374999997 2.07099609375 0.28927734375 0.020841894531250002
2.23515625 0.0279931640625 0.34990234374999996 1.72099609375 0.19927734375 0.00839189453125
2.33515625 0.0223681640625 0.31240234375 1.63349609375 0.17677734374999998 0.00527939453125
2.7351562499999997 0.0298681640625 0.26240234375 1.98349609375 0.26677734374999995 0.01772939453125
2.53515625 0.018618164062499998 0.33740234375 1.80849609375 0.22177734375 0.023954394531250003
2.13515625 0.026118164062499998 0.28740234375 2.1584960937499997 0.13177734375 0.01150439453125
2.18515625 0.0195556640625 0.33115234374999997 2.02724609375 0.23302734375 0.006835644531250001
2.58515625 0.0270556640625 0.28115234375 1.67724609375 0.14302734374999998 0.01928564453125
2.78515625 0.0158056640625 0.30615234375 2.20224609375 0.18802734375 0.01306064453125
2.38515625 0.0233056640625 0.25615234375 1.85224609375 0.27802734375 0.0006106445312500001
2.28515625 0.0176806640625 0.29365234375 1.93974609375 0.25552734374999997 0.00994814453125
2.68515625 0.025180664062499997 0.34365234375 2.28974609375 0.16552734375 0.02239814453125
2.4851562499999997 0.0214306640625 0.26865234375 1.76474609375 0.12052734375 0.01617314453125
2.08515625 0.0289306640625 0.31865234374999996 2.11474609375 0.21052734374999998 0.00372314453125
2.06015625 0.0209619140625 0.27802734375 1.78662109375 0.20490234375 0.02317626953125
2.46015625 0.0284619140625 0.32802734375 2.1366210937499996 0.29490234375 0.01072626953125
2.66015625 0.0172119140625 0.25302734375 1.6116210937500002 0.24990234374999998 0.004501269531250001
2.26015625 0.0247119140625 0.30302734375 1.9616210937499998 0.15990234375 0.01695126953125
2.3601562499999997 0.0153369140625 0.34052734375 2.0491210937499997 0.13740234375 0.02006376953125
2.7601562499999996 0.022836914062499998 0.29052734375 1.69912109375 0.22740234374999999 0.007613769531250001
2.56015625 0.019086914062499998 0.31552734374999997 2.22412109375 0.27240234375 0.0013887695312500001
2.16015625 0.0265869140625 0.26552734375 1.87412109375 0.18240234375 0.013838769531250001
2.11015625 0.0181494140625 0.32177734375 1.74287109375 0.28365234375 0.018507519531250002
2.5101562499999996 0.0256494140625 0.27177734375 2.09287109375 0.19365234375 0.0060575195312500005
2.71015625 0.021899414062499997 0.34677734374999997 1.91787109375 0.14865234375 0.012282519531250001
2.31015625 0.029399414062499997 0.29677734375 2.2678710937499997 0.23865234375 0.02473251953125
2.21015625 0.0200244140625 0.25927734375 2.18037109375 0.21615234374999998 0.01539501953125
2.6101562499999997 0.0275244140625 0.30927734375 1.83037109375 0.12615234375 0.0029450195312500003
2.41015625 0.0162744140625 0.28427734375 2.00537109375 0.17115234375 0.00917001953125
2.01015625 0.0237744140625 0.33427734374999996 1.6553710937500001 0.26115234374999996 0.02162001953125
2.00703125 0.0212548828125 0.25732421875 1.96982421875 0.18029296875 0.00382041015625
2.4070312499999997 0.0287548828125 0.30732421875 1.61982421875 0.27029296875 0.01627041015625
2.60703125 0.0175048828125 0.28232421875 2.1448242187499997 0.22529296875 0.02249541015625
2.20703125 0.025004882812499997 0.33232421874999996 1.79482421875 0.13529296875 0.01004541015625
2.30703125 0.0156298828125 0.31982421875 1.88232421875 0.15779296874999998 0.0007079101562500001
2.70703125 0.0231298828125 0.26982421875 2.2323242187499996 0.24779296874999998 0.013157910156250001
2.50703125 0.0193798828125 0.34482421874999997 1.70732421875 0.29279296875 0.019382910156250002
2.10703125 0.0268798828125 0.29482421875 2.05732421875 0.20279296875 0.00693291015625
2.15703125 0.018442382812499998 0.33857421875 2.27607421875 0.25904296875 0.01160166015625
2.5570312499999996 0.025942382812499998 0.28857421875 1.92607421875 0.16904296875 0.02405166015625
2.75703125 0.022192382812499998 0.31357421874999997 2.10107421875 0.12404296875 0.01782666015625
2.35703125 0.0296923828125 0.26357421875 1.75107421875 0.21404296875 0.005376660156250001
2.25703125 0.0203173828125 0.27607421875 1.66357421875 0.23654296874999997 0.00848916015625
2.6570312499999997 0.0278173828125 0.32607421875 2.01357421875 0.14654296875 0.02093916015625
2.45703125 0.0165673828125 0.25107421875 1.83857421875 0.19154296875 0.014714160156250001
2.05703125 0.0240673828125 0.30107421875 2.18857421875 0.28154296874999996 0.00226416015625
2.08203125 0.0160986328125 0.29169921875 1.72919921875 0.14091796874999998 0.021717285156250002
2.48203125 0.0235986328125 0.34169921875 2.07919921875 0.23091796874999998 0.009267285156250001
2.6820312499999996 0.0198486328125 0.26669921875 1.90419921875 0.27591796874999996 0.00304228515625
2.28203125 0.0273486328125 0.31669921874999996 2.2541992187499997 0.18591796875 0.01549228515625
2.38203125 0.021723632812499998 0.32919921874999997 2.16669921875 0.20841796875 0.024829785156250003
2.7820312499999997 0.029223632812499997 0.27919921875 1.81669921875 0.29841796875 0.01237978515625
2.58203125 0.0179736328125 0.30419921875 1.99169921875 0.25341796875 0.006154785156250001
2.18203125 0.0254736328125 0.25419921875 1.6416992187500001 0.16341796875 0.01860478515625
2.13203125 0.0189111328125 0.31044921875 1.86044921875 0.21966796875 0.01393603515625
2.5320312499999997 0.026411132812499998 0.26044921875 2.21044921875 0.12966796875 0.00148603515625
2.73203125 0.015161132812499999 0.33544921875 1.68544921875 0.17466796874999999 0.0077110351562500005
2.33203125 0.0226611328125 0.28544921875 2.0354492187499997 0.26466796875 0.02016103515625
2.23203125 0.0170361328125 0.27294921875 2.1229492187499996 0.28716796875 0.01704853515625
2.63203125 0.0245361328125 0.32294921875 1.77294921875 0.19716796874999998 0.004598535156250001
2.43203125 0.0207861328125 0.29794921874999997 2.29794921875 0.15216796875 0.01082353515625
2.03203125 0.028286132812499996 0.34794921874999996 1.9479492187499998 0.24216796875 0.02327353515625
2.04453125 0.0177392578125 0.31513671875 1.63076171875 0.19998046874999997 0.01977197265625
2.44453125 0.0252392578125 0.26513671875 1.98076171875 0.28998046875 0.007321972656250001
2.64453125 0.0214892578125 0.34013671874999996 1.80576171875 0.24498046874999999 0.0010969726562500002
2.24453125 0.0289892578125 0.29013671875 2.15576171875 0.15498046875 0.01354697265625
2.3445312499999997 0.0196142578125 0.25263671875 2.24326171875 0.13248046875 0.02288447265625
2.7445312499999996 0.0271142578125 0.30263671875 1.89326171875 0.22248046875 0.01043447265625
2.54453125 0.0158642578125 0.27763671875 2.06826171875 0.26748046875 0.00420947265625
2.14453125 0.023364257812499997 0.32763671875 1.71826171875 0.17748046875 0.01665947265625
2.19453125 0.0224267578125 0.28388671875 1.93701171875 0.27873046874999996 0.01510322265625
2.5945312499999997 0.0299267578125 0.33388671875 2.2870117187499996 0.18873046875 0.00265322265625
2.79453125 0.0186767578125 0.25888671875 1.76201171875 0.14373046875 0.00887822265625
2.39453125 0.0261767578125 0.30888671875 2.11201171875 0.23373046874999998 0.02132822265625
2.29453125 0.0168017578125 0.34638671875 2.02451171875 0.21123046875 0.018215722656250002
2.69453125 0.024301757812499998 0.29638671875 1.67451171875 0.12123046875 0.0057657226562500006
2.4945312499999996 0.020551757812499998 0.32138671874999997 2.1995117187499997 0.16623046875 0.011990722656250001
2.09453125 0.0280517578125 0.27138671875 1.84951171875 0.25623046875 0.02444072265625
2.06953125 0.020083007812499998 0.33701171874999997 2.04638671875 0.16060546874999998 0.00498759765625
2.4695312499999997 0.027583007812499998 0.28701171875 1.6963867187500001 0.25060546875 0.01743759765625
2.66953125 0.016333007812499998 0.31201171875 2.22138671875 0.29560546875 0.023662597656250003
2.26953125 0.0238330078125 0.26201171875 1.87138671875 0.20560546875 0.01121259765625
2.36953125 0.0182080078125 0.29951171875 1.78388671875 0.18310546875 0.0018750976562500001
2.76953125 0.0257080078125 0.34951171875 2.13388671875 0.27310546874999997 0.01432509765625
2.56953125 0.0219580078125 0.27451171875 1.60888671875 0.22810546874999998 0.020550097656250002
2.16953125 0.0294580078125 0.32451171874999996 1.95888671875 0.13810546875 0.00810009765625
