index,Star,Scan,JD,CHARA_num,wl,v2,v2c,v2sig,v2exp,flux,T1,T2,File,sp_freq,sp_freq_sample,pa,corr_v2,corr_v2c,corr_v2sig,cal_v2,cal_v2sig
1159,HD_181276,41,6790.9069,244220,0.7292,0.006433,0.001801,0.000191,0.9156,26551.1,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,88881422.82757333,88881422.82757333,-103.10466474030991,0.010727656773255054,0.001967016164263871,0.00020860637833114898,0.09200155710964157,0.005510403650910512
1160,HD_181276,41,6790.9069,244220,0.7223,0.005608,0.001608,0.000194,0.9182,27798.1,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,89730490.82911043,89730490.82911043,-103.10466474030991,0.009382655325924569,0.0017512524504465258,0.00021128294489218034,0.08143910711281523,0.0043382096809826175
1161,HD_181276,41,6790.9069,244220,0.7159,0.005405,0.00139,0.000173,0.9204,27640.6,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,90532663.11756736,90532663.11756736,-103.10466474030991,0.009073773909847075,0.001510212950890917,0.00018796175575836594,0.07880439372196565,0.0036724369607894955
1162,HD_181276,41,6790.9069,244220,0.7095,0.004547,0.001415,0.000148,0.9219,28675.4,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,91349307.29509017,91349307.29509017,-103.10466474030991,0.007665967067073593,0.0015348736305456122,0.00016053801930795096,0.07133931804752351,0.002785852100850168
1163,HD_181276,41,6790.9069,244220,0.7035,0.004537,0.001363,0.00016,0.9228,29228.5,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,92128405.8647711,92128405.8647711,-103.10466474030991,0.007684825522793335,0.0014770264412657132,0.00017338534893801476,0.06975982661031911,0.002194239652596056
1164,HD_181276,41,6790.9069,244220,0.6977,0.005105,0.001448,0.000169,0.9238,29518.1,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,92894271.93043783,92894271.93043783,-103.10466474030991,0.008685386651345595,0.001567438839575666,0.0001829400303095908,0.06899913381694643,0.0027284790138188126
1165,HD_181276,41,6790.9069,244220,0.6918,0.006163,0.001584,0.000183,0.9244,27866.3,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,93686518.53984746,93686518.53984746,-103.10466474030991,0.010538804542497058,0.0017135439203807875,0.00019796624837732584,0.06575371248021021,0.002538870550410642
1166,HD_181276,41,6790.9069,244220,0.686,0.005779,0.001602,0.000186,0.9254,28121.8,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,94478620.30009688,94478620.30009688,-103.10466474030991,0.009928145931033984,0.0017311432893883725,0.00020099416468554137,0.05824292416894133,0.0022878677412664947
1167,HD_181276,41,6790.9069,244220,0.6804,0.005307,0.001312,0.000171,0.9263,28308.8,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,95256222.11326642,95256222.11326642,-103.10466474030991,0.009159726385152413,0.0014163877793371478,0.00018460541941055813,0.05564551719058083,0.0017405939331450544
1168,HD_181276,41,6790.9069,244220,0.675,0.004678,0.001143,0.000168,0.9272,28197.1,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,96018271.89017254,96018271.89017254,-103.10466474030991,0.008110870589763156,0.0012327437446074201,0.000181190681622088,0.05332908182928186,0.0017057862641212582
1169,HD_181276,41,6790.9069,244220,0.6697,0.004672,0.001119,0.000183,0.9276,25830.3,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,96778159.66233608,96778159.66233608,-103.10466474030991,0.008141513480743852,0.00120633893919793,0.00019728331177231565,0.05022519939498314,0.0026087851138936807
1170,HD_181276,41,6790.9069,244220,0.6643,0.004179,0.000964,0.000174,0.9284,25561.4,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,97564855.52591671,97564855.52591671,-103.10466474030991,0.0073176971888270674,0.001038345540715209,0.0001874192158552348,0.04764691330516461,0.001736355681332193
1171,HD_181276,41,6790.9069,244220,0.659,0.003321,0.000732,0.000149,0.9287,25353.3,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,98349519.76610997,98349519.76610997,-103.10466474030991,0.005846419307387811,0.0007881985571228599,0.00016043932378593734,0.043348519334246376,0.0013641798315111708
1172,HD_181276,41,6790.9069,244220,0.6536,0.003092,0.000624,0.000164,0.929,25211.5,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,99162076.99795972,99162076.99795972,-103.10466474030991,0.00547358354808857,0.0006716899892357373,0.0001765339074273412,0.04070648715795723,0.0017786128659224114
1173,HD_181276,41,6790.9069,244220,0.6485,0.003863,0.000576,0.000182,0.9286,22962.6,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,99941917.54181415,99941917.54181415,-103.10466474030991,0.006880047823105185,0.0006202886065044152,0.00019599396941632566,0.03864216719337127,0.0016808271337065241
1174,HD_181276,41,6790.9069,244220,0.6436,0.004233,0.000663,0.000193,0.9275,22725.2,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,100702817.78413063,100702817.78413063,-103.10466474030991,0.007589527829726315,0.0007148247978436658,0.00020808625336927224,0.038495343406463094,0.0014570627459243835
1175,HD_181276,41,6790.9069,244220,0.6389,0.003843,0.000865,0.00019,0.9235,22135.8,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,101443627.36870632,101443627.36870632,-103.10466474030991,0.006957291514196102,0.000936654033567948,0.00020573903627504062,0.03488829128277588,0.0011064583119363342
1176,HD_181276,41,6790.9069,244220,0.6345,0.003168,0.000807,0.000222,0.9153,21173.2,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,102147097.75550272,102147097.75550272,-103.10466474030991,0.005816066596858376,0.0008816781383153065,0.00024254342838413636,0.02990393150088419,0.0014792790789012154
1177,HD_181276,41,6790.9069,244220,0.63,0.002421,0.000411,0.000209,0.8959,19620.5,E2,E1,../newRuns/180805/180805_41_HD_181276.pav,102876719.88232774,102876719.88232774,-103.10466474030991,0.004564924508836142,0.0004587565576515236,0.00023328496483982587,0.028598322527973855,0.001599085492818072
1226,HD_181276,43,6790.9168,244220,0.7935,0.011106,0.004328,0.00028,0.9215,19715.0,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,81566660.85774593,81566660.85774593,-99.84780788556336,0.016363791573735995,0.004696690179055887,0.0003038524145415084,0.13430502378909587,0.006723639768125033
1227,HD_181276,43,6790.9168,244220,0.7857,0.010557,0.003982,0.000244,0.9239,20520.2,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,82376410.06824666,82376410.06824666,-99.84780788556336,0.015591831650152571,0.004309990258686005,0.0002640978460872389,0.11960503929724117,0.0039016668700286553
1228,HD_181276,43,6790.9168,244220,0.7779,0.009146,0.003824,0.000223,0.9248,20593.4,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,83202397.98254453,83202397.98254453,-99.84780788556336,0.013563495405963518,0.004134948096885814,0.0002411332179930796,0.12062351130829277,0.003712358718213392
1229,HD_181276,43,6790.9168,244220,0.7706,0.008185,0.003087,0.000216,0.9245,20017.3,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,83990585.76514585,83990585.76514585,-99.84780788556336,0.01220155774438438,0.003339102217414819,0.00023363980530016225,0.12161893854771504,0.0035914968615836738
1230,HD_181276,43,6790.9168,244220,0.7633,0.007452,0.002875,0.000209,0.9261,21098.5,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,84793849.58813232,84793849.58813232,-99.84780788556336,0.011144878716232947,0.003104416369722492,0.00022567757261634814,0.11042066256046884,0.0030760168318752
1231,HD_181276,43,6790.9168,244220,0.7564,0.006952,0.00249,0.000169,0.9292,23002.8,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,85567352.4466174,85567352.4466174,-99.84780788556336,0.01041231833597934,0.002679724494188549,0.00018187688334050795,0.10332982477065418,0.002747378703325899
1232,HD_181276,43,6790.9168,244220,0.7496,0.006213,0.002148,0.000185,0.9308,24809.4,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,86343577.09527934,86343577.09527934,-99.84780788556336,0.009334394869784931,0.002307692307692308,0.00019875376020627418,0.09799031641488166,0.0028721368594634223
1233,HD_181276,43,6790.9168,244220,0.7428,0.006231,0.002288,0.000204,0.9307,24891.4,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,87134013.71919951,87134013.71919951,-99.84780788556336,0.009408732031877616,0.0024583646717524447,0.00021918985709680887,0.08795736022251513,0.002791859886631782
1234,HD_181276,43,6790.9168,244220,0.736,0.006781,0.002513,0.000188,0.9317,25717.9,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,87939056.23725733,87939056.23725733,-99.84780788556336,0.010279753161187307,0.0026972201352366645,0.00020178168938499516,0.08541808729878372,0.003529156526045581
1235,HD_181276,43,6790.9168,244220,0.7292,0.006957,0.002314,0.000162,0.9332,26673.3,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,88759113.26196022,88759113.26196022,-99.84780788556336,0.010583844852944035,0.0024796399485640806,0.0001735962280325761,0.08863357271801879,0.005629105455897463
1236,HD_181276,43,6790.9168,244220,0.7223,0.006182,0.002017,0.000169,0.9349,27949.0,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,89607012.8625521,89607012.8625521,-99.84780788556336,0.009437755602164255,0.0021574499946518345,0.00018076799657717403,0.08263578768348863,0.00395248198606835
1237,HD_181276,43,6790.9168,244220,0.7159,0.005739,0.001866,0.000162,0.9359,27781.0,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,90408081.28316998,90408081.28316998,-99.84780788556336,0.008796280671497408,0.0019938027567047763,0.00017309541617694198,0.07609764999091007,0.0035650611365230884
1238,HD_181276,43,6790.9168,244220,0.7095,0.004999,0.001716,0.00018,0.9369,28865.7,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,91223601.67811331,91223601.67811331,-99.84780788556336,0.007693287040710038,0.001831572206211976,0.0001921229586935639,0.07152330553959904,0.003000536295072513
1239,HD_181276,43,6790.9168,244220,0.7035,0.004923,0.001541,0.00017,0.9375,29544.7,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,92001628.13165799,92001628.13165799,-99.84780788556336,0.007608725610436153,0.0016437333333333335,0.00018133333333333334,0.06587867551676274,0.003102069859141071
1240,HD_181276,43,6790.9168,244220,0.6977,0.005723,0.001765,0.000158,0.9381,29804.8,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,92766440.29041335,92766440.29041335,-99.84780788556336,0.00888231463940715,0.0018814625306470525,0.00016842554098710157,0.06746360694254327,0.0037915293367932626
1241,HD_181276,43,6790.9168,244220,0.6918,0.006733,0.002128,0.000179,0.9383,28024.9,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,93557596.69069298,93557596.69069298,-99.84780788556336,0.010500066477970199,0.0022679313652349997,0.0001907705424704252,0.06345044433396138,0.0035574447565483577
1242,HD_181276,43,6790.9168,244220,0.686,0.006421,0.001989,0.000178,0.9393,28248.1,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,94348608.44113906,94348608.44113906,-99.84780788556336,0.01005310422985798,0.002117534334078569,0.00018950282124986692,0.05733192939978558,0.0030922459535650993
1243,HD_181276,43,6790.9168,244220,0.6804,0.005846,0.001631,0.000168,0.9398,28437.4,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,95125140.19785625,95125140.19785625,-99.84780788556336,0.009193141272424332,0.0017354756331134284,0.0001787614386039583,0.05544506948429408,0.0018685040918855293
1244,HD_181276,43,6790.9168,244220,0.675,0.004997,0.001372,0.00017,0.94,28436.2,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,95886141.3194391,95886141.3194391,-99.84780788556336,0.00789444604122647,0.0014595744680851064,0.00018085106382978726,0.05018398656150498,0.002395801451787361
1245,HD_181276,43,6790.9168,244220,0.6697,0.005031,0.001299,0.000172,0.9395,26145.9,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,96644983.41141018,96644983.41141018,-99.84780788556336,0.007990840144297027,0.0013826503459286855,0.00018307610431080363,0.048338902798281375,0.0030146816717931176
1246,HD_181276,43,6790.9168,244220,0.6643,0.004391,0.001363,0.000162,0.94,25748.7,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,97430596.70423211,97430596.70423211,-99.84780788556336,0.007005557898770633,0.0014500000000000001,0.0001723404255319149,0.044864140352364676,0.0018906363033231728
1247,HD_181276,43,6790.9168,244220,0.659,0.003186,0.000944,0.000172,0.9406,25385.8,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,98214181.16937995,98214181.16937995,-99.84780788556336,0.005105227028362664,0.0010036147140123324,0.00018286200297682332,0.03611241186527339,0.0018374206319351266
1248,HD_181276,43,6790.9168,244220,0.6536,0.002983,0.000557,0.000172,0.9412,25223.9,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,99025620.2426888,99025620.2426888,-99.84780788556336,0.004801690577836399,0.0005917977050573735,0.00018274543136421589,0.035199710866357474,0.0017994407785483352
1249,HD_181276,43,6790.9168,244220,0.6485,0.003754,0.000742,0.000192,0.9405,22953.2,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,99804387.64937764,99804387.64937764,-99.84780788556336,0.00607736191956962,0.0007889420520999469,0.00020414673046251995,0.03292515534503966,0.001955812001160606
1250,HD_181276,43,6790.9168,244220,0.6436,0.004322,0.000954,0.000204,0.9396,22707.8,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,100564240.81824331,100564240.81824331,-99.84780788556336,0.007037700594430345,0.0010153256704980842,0.00021711366538952745,0.03424540778123592,0.001934362868070331
1251,HD_181276,43,6790.9168,244220,0.6389,0.003741,0.000986,0.000196,0.9371,22211.5,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,101304030.97608607,101304030.97608607,-99.84780788556336,0.006136805352530619,0.0010521822644328244,0.00020915590652011523,0.029238681586980265,0.0014855784675542676
1252,HD_181276,43,6790.9168,244220,0.6345,0.003243,0.001014,0.000225,0.9316,21251.6,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,102006533.31855224,102006533.31855224,-99.84780788556336,0.00537539053197025,0.0010884499785315585,0.00024151996565049377,0.027569886218027626,0.0014581925882181969
1253,HD_181276,43,6790.9168,244220,0.63,0.002988,0.000624,0.000221,0.9167,19647.2,E2,E1,../newRuns/180805/180805_43_HD_181276.pav,102735151.41368476,102735151.41368476,-99.84780788556336,0.005056728757496336,0.0006807025199083669,0.00024108214246754665,0.03071907402425767,0.0018181315066578454
1302,HD_181276,45,6790.9244,244220,0.7935,0.013382,0.006283,0.000259,0.9252,19045.2,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,81499841.73219755,81499841.73219755,-97.3352460380931,0.018204923177928257,0.00679096411586684,0.00027993947254647644,0.14207335395405576,0.003599813204431746
1303,HD_181276,45,6790.9244,244220,0.7857,0.012866,0.005886,0.000213,0.9274,19956.2,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,82308927.59895477,82308927.59895477,-97.3352460380931,0.017530254944465227,0.006346775932715118,0.00022967435842139315,0.13249040385567376,0.0036075641091367384
1304,HD_181276,45,6790.9244,244220,0.7779,0.010967,0.005517,0.000203,0.9285,20165.3,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,83134238.86681932,83134238.86681932,-97.3352460380931,0.014985362368403983,0.005941841680129241,0.00021863220247711362,0.13198485322193976,0.004151887206907991
1305,HD_181276,45,6790.9244,244220,0.7706,0.010529,0.004378,0.000198,0.9286,19630.0,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,83921780.96872406,83921780.96872406,-97.3352460380931,0.014440991048900417,0.004714624165410295,0.00021322420848589272,0.1380001615892076,0.004098256996175368
1306,HD_181276,45,6790.9244,244220,0.7633,0.009132,0.003909,0.000194,0.9299,20633.8,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,84724386.76077396,84724386.76077396,-97.3352460380931,0.012556953694296557,0.004203677814818798,0.00020862458328852566,0.12416511853742569,0.0032931451532449835
1307,HD_181276,45,6790.9244,244220,0.7564,0.008324,0.003543,0.000161,0.932,22505.2,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,85497255.96840131,85497255.96840131,-97.3352460380931,0.011463831725170657,0.0038015021459227465,0.00017274678111587984,0.11591530745837753,0.004359902260554926
1308,HD_181276,45,6790.9244,244220,0.7496,0.007563,0.003258,0.000156,0.9332,24468.9,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,86272844.73652448,86272844.73652448,-97.3352460380931,0.010442495289466072,0.0034912130304329187,0.00016716673810544363,0.10988892615231623,0.0035160904431936727
1309,HD_181276,45,6790.9244,244220,0.7428,0.00738,0.003121,0.00017,0.933,24780.1,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,87062633.83750506,87062633.83750506,-97.3352460380931,0.010232171429838356,0.003345123258306538,0.00018220793140407289,0.09715403543595282,0.003922930207854623
1310,HD_181276,45,6790.9244,244220,0.736,0.008274,0.003544,0.000156,0.9333,25705.8,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,87867016.86752549,87867016.86752549,-97.3352460380931,0.011514188352147348,0.0037972784742312223,0.00016714882674381226,0.09251271834183822,0.0020136983904466064
1311,HD_181276,45,6790.9244,244220,0.7292,0.008399,0.003316,0.000165,0.9344,26681.6,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,88686402.10435924,88686402.10435924,-97.3352460380931,0.011722477723487567,0.0035488013698630138,0.00017658390410958905,0.0926406887831228,0.002833863254906145
1312,HD_181276,45,6790.9244,244220,0.7223,0.007486,0.003189,0.00016,0.936,27889.4,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,89533607.10854043,89533607.10854043,-97.3352460380931,0.01047491682202093,0.003407051282051282,0.00017094017094017094,0.09129785117685853,0.004121062637501825
1313,HD_181276,45,6790.9244,244220,0.7159,0.007054,0.003002,0.000139,0.9369,27628.1,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,90334019.29668774,90334019.29668774,-97.3352460380931,0.009900924940476294,0.0032041840111004375,0.00014836161810225212,0.08273854699303912,0.0023972310851559796
1314,HD_181276,45,6790.9244,244220,0.7095,0.006107,0.002496,0.000148,0.9376,28737.9,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,91148871.62015328,91148871.62015328,-97.3352460380931,0.008600761881712396,0.002662116040955631,0.00015784982935153582,0.07635764741413764,0.001761493783841253
1315,HD_181276,45,6790.9244,244220,0.7035,0.006027,0.002309,0.000151,0.938,29513.3,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,91926260.71712688,91926260.71712688,-97.3352460380931,0.008518089439069579,0.0024616204690831554,0.0001609808102345416,0.07273122089018996,0.002930236180258317
1316,HD_181276,45,6790.9244,244220,0.6977,0.006924,0.00262,0.00015,0.9382,29875.6,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,92690446.34441559,92690446.34441559,-97.3352460380931,0.009821950218969405,0.0027925815391174587,0.00015988062246855678,0.07091295601637329,0.0021885096825672748
1317,HD_181276,45,6790.9244,244220,0.6918,0.008105,0.003124,0.000163,0.9378,28134.3,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,93480954.63211732,93480954.63211732,-97.3352460380931,0.01154874487908032,0.0033312006824482835,0.00017381104713158456,0.06708516895945159,0.002661487389808862
1318,HD_181276,45,6790.9244,244220,0.686,0.007925,0.003095,0.000172,0.9382,28366.2,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,94271318.38848214,94271318.38848214,-97.3352460380931,0.011333315412978768,0.0032988701769345553,0.0001833297804306118,0.06282638818052638,0.00265638980124834
1319,HD_181276,45,6790.9244,244220,0.6804,0.007068,0.002666,0.000155,0.9389,28564.9,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,95047214.0130787,95047214.0130787,-97.3352460380931,0.010140577546625328,0.0028394930237511983,0.000165086803706465,0.061832061002741495,0.0023780991952635153
1320,HD_181276,45,6790.9244,244220,0.675,0.006016,0.002276,0.000151,0.9397,28539.6,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,95807591.72518334,95807591.72518334,-97.3352460380931,0.008657819524318313,0.0024220495902947748,0.0001606895817814196,0.05489169452515428,0.0025997236766982274
1321,HD_181276,45,6790.9244,244220,0.6697,0.006101,0.002306,0.000151,0.9391,26216.5,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,96565812.17634577,96565812.17634577,-97.3352460380931,0.00882022739703077,0.0024555425407304862,0.0001607922478969226,0.051646347700894525,0.002358093280606634
1322,HD_181276,45,6790.9244,244220,0.6643,0.005178,0.002071,0.000144,0.9392,25923.8,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,97350781.8974842,97350781.8974842,-97.3352460380931,0.0075155717356150875,0.0022050681431005107,0.00015332197614991482,0.047566212321560705,0.0018198496148406134
1323,HD_181276,45,6790.9244,244220,0.659,0.004277,0.00161,0.000142,0.9394,25723.8,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,98133724.45295714,98133724.45295714,-97.3352460380931,0.006231785867832586,0.001713859910581222,0.00015116031509474132,0.04340334605823504,0.0016353576625548268
1324,HD_181276,45,6790.9244,244220,0.6536,0.003821,0.001546,0.00014,0.9397,25645.0,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,98944498.79819271,98944498.79819271,-97.3352460380931,0.005589140611111344,0.0016452059167819518,0.0001489837182079387,0.03909576807276753,0.0011715730084889302
1325,HD_181276,45,6790.9244,244220,0.6485,0.004614,0.002036,0.000165,0.9387,23331.1,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,99722628.24132422,99722628.24132422,-97.3352460380931,0.006783787009184257,0.0021689570682859273,0.0001757750079897731,0.035467296183475744,0.0014416130682321311
1326,HD_181276,45,6790.9244,244220,0.6436,0.005098,0.001897,0.000168,0.938,23021.1,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,100481858.94111057,100481858.94111057,-97.3352460380931,0.00753081039183917,0.002022388059701493,0.0001791044776119403,0.03552961414076499,0.0014586665493164003
1327,HD_181276,45,6790.9244,244220,0.6389,0.004925,0.001642,0.000169,0.9359,22421.0,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,101221043.065423,101221043.065423,-97.3352460380931,0.007319912520018147,0.001754460946682338,0.00018057484774014316,0.03447092053871248,0.001588169382693248
1328,HD_181276,45,6790.9244,244220,0.6345,0.003922,0.001481,0.000173,0.9316,21460.7,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,101922969.92040782,101922969.92040782,-97.3352460380931,0.00587767309510252,0.0015897380850150278,0.0001857020180334908,0.03029323578105525,0.0014704986843557413
1329,HD_181276,45,6790.9244,244220,0.63,0.003215,0.001161,0.000173,0.9199,19857.8,E2,E1,../newRuns/180805/180805_45_HD_181276.pav,102650991.13412501,102650991.13412501,-97.3352460380931,0.004898138426046537,0.0012620937058375908,0.00018806391999130339,0.029940992217011086,0.0017760816749085038
1416,HD_181276,58,7174.8957,244220,0.7935,0.015266,0.009267,0.000305,0.9111,11321.8,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,81414667.14940175,81414667.14940175,-89.85581046458276,0.01909222214347215,0.010171221600263416,0.00033476018000219514,0.15562984420469586,0.006830899334317673
1417,HD_181276,58,7174.8957,244220,0.7857,0.014417,0.008899,0.000281,0.9111,12240.9,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,82222907.44947219,82222907.44947219,-89.85581046458276,0.01807342923703346,0.009767314235539459,0.0003084183953462847,0.1414559130646383,0.0057070922581566345
1418,HD_181276,58,7174.8957,244220,0.7779,0.012562,0.007568,0.000248,0.9121,13000.0,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,83047356.19366279,83047356.19366279,-89.85581046458276,0.01576938719807089,0.00829733581844096,0.00027190001096371013,0.13579808860023285,0.005179280527038841
1419,HD_181276,58,7174.8957,244220,0.7706,0.011095,0.006563,0.000237,0.9141,12899.8,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,83834075.24403101,83834075.24403101,-89.85581046458276,0.013930043840786761,0.007179739634613281,0.00025927141450607155,0.12865078485020826,0.00521538911863604
1420,HD_181276,58,7174.8957,244220,0.7633,0.009323,0.005487,0.000212,0.9153,12900.6,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,84635842.2416485,84635842.2416485,-89.85581046458276,0.011718088310676566,0.005994755817764667,0.00023161804872719326,0.11153531573077673,0.004693635980592983
1421,HD_181276,58,7174.8957,244220,0.7564,0.00942,0.005813,0.000196,0.9128,13170.1,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,85407903.73221879,85407903.73221879,-89.85581046458276,0.011900300824974447,0.006368317265556529,0.0002147239263803681,0.10952350347082355,0.004009462779853081
1422,HD_181276,58,7174.8957,244220,0.7496,0.009555,0.005938,0.00019,0.9105,14099.9,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,86182681.94110231,86182681.94110231,-89.85581046458276,0.01212990839980305,0.006521691378363536,0.00020867655134541461,0.11226977104150455,0.004067450783584309
1423,HD_181276,58,7174.8957,244220,0.7428,0.008743,0.005388,0.000203,0.9118,14698.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,86971645.6422325,86971645.6422325,-89.85581046458276,0.011109996583070192,0.005909190611976311,0.00022263654310155734,0.10895254085089917,0.003880328842085958
1424,HD_181276,58,7174.8957,244220,0.736,0.00648,0.00385,0.000186,0.9146,15609.8,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,87775188.02044877,87775188.02044877,-89.85581046458276,0.008229539343510561,0.004209490487644872,0.0002033675923901159,0.0959848932996869,0.003912068039086715
1425,HD_181276,58,7174.8957,244220,0.7292,0.007105,0.003918,0.000176,0.9154,16030.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,88593716.92683804,88593716.92683804,-89.85581046458276,0.009038293768265334,0.004280096132838103,0.00019226567620712255,0.09263231999003295,0.0030737235083628414
1426,HD_181276,58,7174.8957,244220,0.7223,0.008087,0.005016,0.000185,0.9148,16319.9,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,89440036.5264437,89440036.5264437,-89.85581046458276,0.010321364315461237,0.005483165719282903,0.00020222999562745955,0.08130493547235858,0.0023045703470832694
1427,HD_181276,58,7174.8957,244220,0.7159,0.010131,0.005754,0.000208,0.9127,16050.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,90239612.21266977,90239612.21266977,-89.85581046458276,0.012992479250111398,0.006304371644571052,0.00022789525583433767,0.08453066487496604,0.0022127596859859034
1428,HD_181276,58,7174.8957,244220,0.7095,0.008511,0.005014,0.000183,0.9116,16991.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,91053612.94298843,91053612.94298843,-89.85581046458276,0.010956163753656864,0.00550021939447126,0.00020074594120228172,0.0795310599269851,0.0021073975773021245
1429,HD_181276,58,7174.8957,244220,0.7035,0.006054,0.003776,0.000158,0.9121,17864.5,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,91830189.5992186,91830189.5992186,-89.85581046458276,0.007808149304144969,0.0041398969411248765,0.00017322661988817013,0.07425935279061882,0.0023719834104605902
1430,HD_181276,58,7174.8957,244220,0.6977,0.003916,0.002491,0.000156,0.9129,18375.9,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,92593576.58456399,92593576.58456399,-89.85581046458276,0.005058553852070415,0.002728666885748713,0.00017088399605652316,0.05571803316151112,0.002393887675649259
1431,HD_181276,58,7174.8957,244220,0.6918,0.005144,0.002881,0.000166,0.912,17411.4,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,93383258.72080123,93383258.72080123,-89.85581046458276,0.006668244234745394,0.003158991228070175,0.0001820175438596491,0.05717724203828047,0.002040423802023831
1432,HD_181276,58,7174.8957,244220,0.686,0.006255,0.00369,0.000177,0.9113,17517.4,E2,E1,../newRuns/190824/190824_58_HD_181276.pav,94172796.47674969,94172796.47674969,-89.85581046458276,0.008135277639294027,0.004049160539888072,0.00019422802589707012,0.05460020811885798,0.0016435953743666753
